id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
9a5a0477e7419ca3957a187e8d69132f,bydgoszcz,tenement,48.31,2.0,3.0,3.0,,53.135073,17.999468,1.45,20.0,0.087,0.754,0.384,0.211,0.148,0.164,0.426,condominium,brick,low,no,no,no,no,yes,279000
9bdd22eb3f49c269b5ee6fc0f0b3478d,warszawa,,70.0,3.0,5.0,6.0,2000.0,52.1819238,21.0138299,5.58,14.0,0.27,0.37,0.402,0.097,0.167,1.349,0.222,condominium,brick,,yes,yes,yes,no,no,5000
055e929d08e97fdd879f654e15aaf77b,poznan,tenement,34.53,1.0,4.0,5.0,1900.0,52.4091307,16.9428228,0.51,35.0,0.272,0.014,0.383,0.25,0.112,0.214,0.328,condominium,brick,,no,no,yes,no,no,389000
545564c5db5ceb832857feefb3008c43,krakow,blockOfFlats,43.3,3.0,2.0,4.0,1970.0,50.0824,20.0192,6.5,23.0,0.206,1.145,0.199,0.074,0.374,1.219,0.135,condominium,concreteSlab,,no,no,no,no,yes,539000
784436221260ed61b412981a4e26e861,warszawa,,26.2,2.0,1.0,15.0,1970.0,52.2333751,20.9571835,3.16,16.0,0.324,0.255,0.629,0.236,0.235,1.121,0.259,cooperative,concreteSlab,,yes,no,yes,no,no,650000
d465b93b4272cceae0b7420d0268bd46,warszawa,blockOfFlats,31.2,2.0,4.0,5.0,2005.0,52.13328105,21.06473502,11.71,45.0,0.194,0.198,0.198,0.068,0.124,0.822,0.018,cooperative,,,yes,yes,yes,no,yes,750000
7b521ddb79481ae0bfd14ef7eb72e710,katowice,apartmentBuilding,37.24,2.0,6.0,9.0,2012.0,50.2732209,19.0074621,1.77,23.0,0.604,0.126,0.36,0.122,0.306,1.214,0.247,condominium,brick,,no,yes,no,no,no,2000
e0f84a233b9e065a1d5c63f839961d15,krakow,blockOfFlats,39.23,2.0,4.0,4.0,2023.0,50.00999,20.04654,9.22,2.0,0.637,2.63,1.074,0.456,0.81,4.235,0.684,condominium,,,no,yes,yes,yes,no,462914
9ebcdd1bd80825c186ae10bd8954e724,krakow,blockOfFlats,141.0,6.0,3.0,4.0,1991.0,50.0715011,19.9118743,2.62,30.0,0.297,0.102,0.424,0.496,0.223,0.318,0.134,condominium,,,no,no,no,no,no,1600000
0c2d2a8c8b5b419a8b3b0c642f7f2f4d,wroclaw,blockOfFlats,54.0,3.0,7.0,15.0,1973.0,51.11136221,17.05691814,1.9,34.0,0.221,0.549,0.243,0.368,0.052,0.31,0.064,condominium,concreteSlab,premium,no,yes,yes,no,yes,827000
eaebd505792a8680fed6021fdb192637,bialystok,blockOfFlats,63.0,3.0,,4.0,1980.0,53.122148,23.1409386,1.28,8.0,0.378,0.714,0.063,0.346,0.523,1.127,0.086,condominium,concreteSlab,,yes,no,,no,no,470000
a10582c7b8e210673c062af428a425ee,poznan,,67.0,3.0,1.0,4.0,,52.3918,16.9002,2.99,27.0,0.212,0.413,0.379,0.101,0.213,1.113,0.157,condominium,,,no,no,,no,no,499000
c10ca67bd72ca1e4313d146cc98d8853,poznan,blockOfFlats,55.13,2.0,,3.0,2023.0,52.4467,16.9524,4.46,10.0,0.474,0.27,0.171,0.084,0.337,3.709,0.198,condominium,,,no,yes,yes,no,no,500000
0b6a968e3fa3b27f9bf9ed9842d35e68,warszawa,blockOfFlats,39.0,2.0,3.0,3.0,2004.0,52.24954,20.90669,6.89,1.0,0.952,0.797,0.753,0.371,0.529,2.325,0.61,condominium,,,no,no,yes,yes,no,599000
233cefd8558e19b88e006904fb9b7446,wroclaw,apartmentBuilding,49.0,2.0,,4.0,2010.0,51.1589423,17.1381294,9.27,6.0,0.171,0.967,0.291,0.272,0.957,1.839,0.206,condominium,brick,,no,no,yes,no,no,599000
2200cc766c909609d596aecde8aaabf1,gdansk,blockOfFlats,46.3,2.0,5.0,10.0,1980.0,54.403,18.6546,5.96,2.0,0.174,1.103,1.083,0.828,0.801,3.505,0.521,condominium,concreteSlab,,yes,no,yes,no,yes,489000
c1655dcaf8cc66d08ca3e05329e17f42,wroclaw,tenement,59.83,2.0,3.0,4.0,1950.0,51.1100092,17.0358656,0.43,132.0,0.204,0.085,0.127,0.084,0.097,0.241,0.14,condominium,brick,,yes,no,no,no,yes,799000
fa034b240d930fe5b5e6124c3802082d,warszawa,,45.0,2.0,2.0,4.0,1960.0,52.2296756,21.0122287,0.63,113.0,0.243,0.131,0.26,0.274,0.059,0.229,0.142,condominium,,,no,no,no,no,no,850000
a4049fddd35c6911470be6471a63f6fa,warszawa,blockOfFlats,53.31,2.0,1.0,3.0,,52.22539,20.90403,6.82,13.0,0.276,0.801,0.293,0.208,0.343,2.789,0.298,condominium,,,no,yes,no,yes,no,986235
0b91b687b4041762f2593f1f9b938aa5,warszawa,apartmentBuilding,130.0,4.0,4.0,6.0,2006.0,52.19592,21.01403,4.04,32.0,0.398,0.399,0.234,0.173,0.039,0.836,0.166,condominium,brick,premium,no,yes,yes,no,yes,15000
0de6da38a1840fb33547f969d5e74951,warszawa,blockOfFlats,39.0,2.0,10.0,10.0,1975.0,52.23831505,20.97203797,2.27,33.0,0.236,0.318,0.417,0.112,0.144,1.415,0.091,cooperative,concreteSlab,,yes,yes,yes,no,yes,540000
3c7f192b061f8fe68d21fc6838768c35,gdynia,,26.0,1.0,2.0,2.0,1940.0,54.5190469,18.5213681,1.19,8.0,0.118,1.281,0.584,0.421,0.791,0.96,0.422,condominium,brick,,no,no,no,no,no,389000
44542c6b9fd5cd6957a0894e4d65119a,czestochowa,,43.0,2.0,3.0,10.0,,50.7741582,19.1514172,4.53,5.0,0.272,0.151,0.215,0.585,1.016,1.099,0.138,cooperative,concreteSlab,,no,no,yes,no,yes,328900
d84fe9e1433aab22e899a97b9804b913,szczecin,blockOfFlats,30.36,1.0,1.0,3.0,2020.0,53.39172343,14.48585987,6.1,0.0,1.799,3.435,0.821,1.751,0.678,4.355,0.727,condominium,,premium,no,yes,no,no,no,1900
3750b4e97a19c3270dbffc5f1fbfd1b3,krakow,tenement,109.0,4.0,1.0,4.0,1906.0,50.060714,19.943726,0.71,124.0,0.215,0.36,0.147,0.237,0.027,0.565,0.194,condominium,brick,,no,no,no,no,no,2600000
d1ac2ae937c7cf4c79afa3899f1193b5,bydgoszcz,blockOfFlats,47.0,3.0,4.0,4.0,,53.1159208,17.9563961,3.04,9.0,0.378,2.273,0.605,0.117,0.088,0.759,0.428,condominium,,low,no,yes,no,no,yes,329000
e75f96e052942a807d11ce0a9c117ef7,warszawa,blockOfFlats,49.25,2.0,2.0,3.0,2009.0,52.13953,21.00906,10.26,2.0,0.717,0.649,1.478,0.472,0.219,2.241,0.814,condominium,,,yes,yes,yes,no,no,649000
a67ebdacaa9413bfcb089295b2cbdeb7,krakow,apartmentBuilding,48.0,2.0,2.0,6.0,,50.0781941,19.9250098,2.72,18.0,0.267,0.607,0.092,0.068,0.159,0.692,0.084,condominium,brick,premium,yes,yes,yes,no,no,3950
f1c0fdb403e9a3972089e84ff90a550b,lublin,,60.1,3.0,3.0,7.0,,51.2521,22.5709,0.54,44.0,0.202,0.531,0.36,0.253,0.072,0.434,0.042,condominium,concreteSlab,,no,yes,yes,no,yes,2600
7b69902ed5bb74bdcd53d830c047214e,wroclaw,apartmentBuilding,49.0,2.0,4.0,5.0,2021.0,51.148399,17.0444411,4.31,4.0,0.991,0.063,0.295,0.711,1.051,2.1,0.048,condominium,brick,,no,yes,yes,no,no,615000
6a026e041ae05528de1356b80586d1af,radom,blockOfFlats,51.26,2.0,,3.0,1951.0,51.4103283,21.1483457,0.92,16.0,0.16,0.152,0.509,0.052,0.262,0.603,0.269,condominium,brick,low,no,no,no,no,yes,275000
b280cb033b04812bc02b69bd494d2f7b,lublin,blockOfFlats,67.88,3.0,2.0,3.0,2023.0,51.27858,22.58843,3.73,5.0,1.262,2.67,1.375,0.053,0.78,1.692,1.024,condominium,,,no,yes,yes,no,no,3600
78b2c6eeb936ee04ad7662b6365d15b3,lodz,,27.0,1.0,2.0,2.0,2017.0,51.782903,19.4431291,0.82,27.0,0.294,0.841,0.4,0.355,0.341,0.27,0.389,condominium,,,no,no,no,no,no,1400
8faecfc67a88d20b642086f20230f577,poznan,blockOfFlats,46.42,2.0,4.0,8.0,,52.3845,16.92,2.81,6.0,0.076,0.544,0.42,0.668,0.579,1.138,0.141,condominium,brick,,no,yes,yes,no,yes,499000
c45a0eebb7f82da69aef486767d9844e,krakow,apartmentBuilding,26.15,1.0,1.0,6.0,2020.0,50.08107,19.92332,3.06,15.0,0.354,0.873,0.329,0.148,0.217,0.546,0.337,condominium,brick,,no,yes,yes,no,no,595000
8c9fb9bd5ad2582647fd9edef098e426,warszawa,apartmentBuilding,41.0,2.0,4.0,6.0,2023.0,52.19924,20.88083,9.11,7.0,0.585,2.51,0.814,0.398,0.327,,0.293,condominium,brick,,yes,yes,yes,no,no,740000
6d9e6fdff274f740b92cb237e80d8945,warszawa,apartmentBuilding,60.94,3.0,3.0,5.0,2019.0,52.2520094,21.04334732,3.53,51.0,0.157,0.41,0.436,0.33,0.151,0.043,0.207,condominium,brick,premium,yes,yes,yes,no,no,1030000
716162e731ab106c221b79cf5b096327,warszawa,blockOfFlats,50.0,2.0,3.0,6.0,1950.0,52.2216197,21.0188526,1.53,86.0,0.122,0.191,0.433,0.141,0.027,0.465,0.052,condominium,,,no,no,no,no,no,4400
23d4452abe226d31728e0232d57e18ae,gdansk,tenement,50.0,3.0,1.0,3.0,1960.0,54.35714,18.65172,0.88,37.0,0.102,0.086,0.404,0.121,0.052,0.13,0.016,condominium,brick,,no,yes,no,no,yes,699000
aa506006f447ad6689be983e50760f74,lublin,blockOfFlats,39.0,2.0,3.0,10.0,1974.0,51.23634201,22.52712237,3.1,18.0,0.367,0.935,0.47,0.226,0.129,0.504,0.287,cooperative,,low,no,yes,yes,no,yes,374000
d26b4bfc675d0eded13e7af916962202,krakow,apartmentBuilding,68.0,2.0,4.0,7.0,2011.0,50.0490853,19.96115863,1.76,20.0,0.081,0.116,0.504,0.186,0.084,0.817,0.496,condominium,brick,premium,yes,yes,yes,no,yes,1100000
ca50fdf0a075705e28829f570601873f,lublin,blockOfFlats,31.0,1.0,10.0,10.0,1978.0,51.2107,22.5478,4.34,9.0,0.245,2.525,0.235,0.164,0.142,1.975,0.24,cooperative,concreteSlab,,yes,yes,yes,no,yes,300000
a36c661fdcb481d391c5799b6c60298f,lublin,apartmentBuilding,68.0,3.0,4.0,12.0,2010.0,51.25662503,22.55771391,1.22,19.0,0.383,0.408,0.95,0.018,0.194,0.375,0.63,condominium,brick,premium,yes,yes,yes,no,no,3400
130a7ef047147848277a643bd2b58c16,warszawa,tenement,57.0,2.0,1.0,4.0,1926.0,52.2035449,21.0248094,3.45,25.0,0.287,0.173,0.211,0.425,0.086,0.803,0.183,condominium,brick,,no,no,no,no,yes,960000
db56958cd2fa6aff2572236888908e2e,wroclaw,apartmentBuilding,100.0,3.0,1.0,4.0,,51.0718836,16.9981146,4.85,12.0,0.046,0.524,0.424,0.116,0.2,1.744,0.33,condominium,brick,premium,yes,no,,no,no,7000
9bac6ec2709ce8c050ea9b711dc71398,warszawa,apartmentBuilding,86.0,4.0,1.0,4.0,2005.0,52.2250175,21.0740786,4.86,13.0,0.419,1.306,0.424,0.285,0.348,0.613,0.28,condominium,brick,premium,yes,yes,yes,no,no,5000
69649f23eba2e0dc18ac18cb976fc896,wroclaw,tenement,30.61,1.0,3.0,4.0,,51.14592365,17.11774288,7.28,22.0,0.188,1.118,0.179,0.088,0.295,0.322,0.197,condominium,brick,premium,no,no,,no,no,390000
9b9c4c242ff33eaa2d7d6697204588df,radom,,53.52,3.0,7.0,10.0,,51.41169025,21.18409576,3.05,13.0,0.3,0.35,0.267,0.155,0.257,0.757,0.246,condominium,,premium,no,no,yes,no,no,439000
6e67a5bd8f953cb246d9154a8bff9ab9,gdansk,blockOfFlats,53.4,3.0,7.0,10.0,1976.0,54.37527778,18.63138889,3.24,5.0,0.361,0.741,0.429,0.707,0.429,0.493,0.988,cooperative,concreteSlab,,no,yes,yes,no,yes,585000
64253a23749496dc1459699ecc6b927d,warszawa,blockOfFlats,57.73,3.0,5.0,6.0,1980.0,52.2836169,20.96777314,6.26,10.0,0.185,0.522,0.579,0.128,0.431,1.447,0.311,condominium,,,no,yes,yes,no,no,1095000
f7d962687fc2d4817a09aee07a760377,gdansk,blockOfFlats,55.83,3.0,6.0,6.0,2018.0,54.35079,18.58801,4.31,12.0,0.224,0.011,0.071,0.094,0.075,3.356,0.375,condominium,,,no,yes,yes,no,no,799000
4ebe9d737e8d536529277002201d13ec,gdansk,blockOfFlats,39.8,2.0,4.0,8.0,2015.0,54.34961,18.58961,4.2,12.0,0.391,0.158,0.224,0.246,0.236,3.443,0.387,condominium,,,no,yes,yes,no,no,799000
7d250c6be6e286dac0f85e03a23003c2,warszawa,,34.78,1.0,,3.0,1958.0,52.2933234,20.928664,8.54,10.0,0.384,0.756,0.882,0.356,0.402,1.927,0.246,condominium,brick,,no,no,no,no,no,589000
d2cbad3525cb3c8dab5b8df1aabf63dd,krakow,blockOfFlats,90.0,4.0,4.0,5.0,2000.0,50.065786,19.951973,1.51,47.0,0.214,0.116,0.337,0.878,0.052,0.718,0.078,condominium,,,no,no,yes,no,no,4500
6c36a0540b0c5f562dc40b4201a42d29,warszawa,blockOfFlats,68.0,3.0,2.0,5.0,2018.0,52.32022,21.00111,9.84,4.0,1.605,2.092,1.761,0.001,1.191,3.352,0.44,condominium,,,no,yes,yes,yes,no,999000
a2ebc253bcc2c74a65c38b693ede84e7,lodz,,85.86,3.0,,4.0,2011.0,51.7487443,19.4617167,3.67,18.0,0.43,0.822,0.765,0.103,0.168,0.291,0.476,condominium,brick,premium,yes,no,yes,no,no,729000
5cbb5470edc4752efef73ec8b4ddf1f2,lublin,tenement,44.8,2.0,3.0,5.0,,51.245279,22.555441,0.9,62.0,0.153,0.529,0.366,0.17,0.073,0.157,0.084,condominium,brick,,no,yes,no,no,no,492800
0d6b7adc76dd8d2cca4017393d156302,lublin,blockOfFlats,62.0,3.0,2.0,4.0,1980.0,51.2353229,22.5371962,2.53,8.0,0.264,1.587,0.354,0.354,0.252,1.065,0.357,cooperative,,,yes,no,no,no,yes,629000
65fdc4e0fe2143129133617523137a50,krakow,apartmentBuilding,31.0,1.0,3.0,5.0,2011.0,50.0720718,19.9069529,2.92,24.0,0.232,0.44,0.241,0.451,0.113,0.649,0.028,condominium,brick,premium,no,yes,yes,no,no,2300
ea25eaeb8513ca4125d328d5b2b18741,warszawa,,86.0,3.0,3.0,9.0,2006.0,52.2409067,20.9113297,6.36,15.0,0.505,0.206,0.353,0.543,0.031,2.048,0.155,condominium,,,yes,no,yes,yes,no,1300000
ca1cb02bc1c3235b6812208e64113efe,krakow,tenement,111.0,4.0,,,,50.0561528,19.9424211,0.3,118.0,0.132,0.743,0.377,0.281,0.068,0.451,0.264,condominium,brick,premium,no,no,yes,no,no,2700000
79f90e65d0797c943d0d7471696dbe70,gdansk,blockOfFlats,55.7,3.0,2.0,3.0,2019.0,54.34836,18.56185,6.0,9.0,0.536,1.726,0.233,0.209,0.253,4.481,0.276,condominium,,,no,yes,yes,no,no,789000
3f44114f7437baf180f9789c25ac3a4e,krakow,apartmentBuilding,74.75,3.0,1.0,4.0,2023.0,50.03575,19.968166,3.04,4.0,1.075,1.432,0.322,0.519,0.21,2.36,0.376,condominium,brick,,no,yes,yes,no,no,829725
a55d38caf667f12dc7348154c507ddd8,krakow,blockOfFlats,40.44,2.0,1.0,5.0,2016.0,50.0571794,19.9279568,0.78,26.0,0.208,0.267,0.102,0.75,0.052,0.596,0.032,condominium,brick,premium,no,no,yes,no,yes,1100000
fbc889a6fb2c1f711c13df6654b5b1d6,gdynia,tenement,49.4,2.0,4.0,5.0,1950.0,54.51081,18.53779,1.14,47.0,0.081,0.12,0.191,0.144,0.039,0.438,0.073,condominium,brick,,no,yes,no,yes,yes,620000
41da255f55517ce042931d4c3a90d8a4,warszawa,apartmentBuilding,63.2,3.0,6.0,6.0,2009.0,52.2342021,20.9343584,4.72,16.0,0.212,0.987,0.265,0.155,0.378,1.158,0.357,condominium,brick,,yes,yes,yes,no,no,1160000
287b3989486a7ac4b3afc9e250bd5204,lodz,,27.0,1.0,1.0,4.0,,51.74367,19.50012,5.24,13.0,0.094,1.457,0.592,0.263,0.348,2.675,0.198,condominium,,,no,no,,no,no,215000
aa79c2bd6594972e71c17a6095649fa7,krakow,apartmentBuilding,63.56,3.0,,5.0,2020.0,50.07136015,19.95203923,2.03,12.0,0.424,0.5,0.571,0.607,0.09,1.024,0.366,condominium,brick,premium,yes,no,yes,no,no,1185000
31e4c08c0f720bc9fc2b089ba1116f4e,krakow,apartmentBuilding,45.0,2.0,2.0,5.0,2020.0,50.05518,19.93428,0.3,59.0,0.237,0.738,0.18,0.263,0.032,0.161,0.458,condominium,brick,,no,no,yes,yes,no,3800
f99a54064499fbc5ba8f915f3a233fa9,bialystok,blockOfFlats,46.8,3.0,1.0,4.0,1965.0,53.1327061,23.13950912,0.39,16.0,0.241,0.217,0.148,0.245,0.251,0.179,0.078,condominium,brick,,no,yes,no,no,yes,415000
0875a38b8448e9f46a42f2e98ddf5d1a,warszawa,apartmentBuilding,43.0,2.0,4.0,6.0,2021.0,52.223909,20.940413,4.39,38.0,0.386,0.125,0.05,0.034,0.085,0.391,0.299,condominium,brick,,yes,yes,yes,no,no,3150
d92817dbcef1b97ae2d39a130e6d7ac3,poznan,blockOfFlats,48.8,2.0,,11.0,1999.0,52.3705,16.9474,4.23,1.0,0.503,0.818,1.032,1.125,1.047,0.91,0.109,cooperative,concreteSlab,,yes,yes,yes,no,yes,529000
241a10be82cad040b9e6f76f06eff7a9,warszawa,apartmentBuilding,110.0,4.0,5.0,5.0,2018.0,52.2556693,21.0434452,3.8,48.0,0.31,0.036,0.313,0.198,0.061,0.364,0.237,condominium,brick,premium,yes,yes,yes,no,no,9500
349f49586f7b7bc9fe85181cc277b33e,wroclaw,tenement,61.7,2.0,4.0,4.0,,51.1237789,17.0417795,1.68,22.0,0.149,0.532,0.271,0.12,0.318,0.491,0.187,condominium,brick,low,yes,no,,no,no,595000
a597a813428aad1be45f9cacdfdaf59b,radom,,61.0,3.0,4.0,4.0,1990.0,51.383989,21.10624,3.28,2.0,1.275,1.403,0.113,1.167,0.817,1.957,0.079,cooperative,concreteSlab,,no,yes,no,no,yes,359000
ccb8fa9c4b66669631885b947e17c12b,rzeszow,,95.0,3.0,2.0,2.0,,50.0359376,22.00102,0.36,88.0,0.02,0.276,0.23,0.174,0.059,0.054,0.015,condominium,,,no,yes,no,no,no,3500
f51f285d166c60da20f62285ade1d73a,czestochowa,,34.8,2.0,1.0,4.0,,50.8240637,19.1210201,1.42,12.0,0.13,1.913,0.215,0.092,0.488,2.067,0.062,cooperative,brick,low,no,yes,no,no,no,215760
b7685ebb3efa09b8853ff4557dc784a5,wroclaw,blockOfFlats,40.0,2.0,3.0,4.0,,51.0868,17.0149,2.85,29.0,0.214,1.416,0.078,0.333,0.244,0.34,0.1,condominium,,,no,no,,no,no,2500
a15c02360e8062f416ee47560b76a8c5,warszawa,blockOfFlats,32.0,1.0,1.0,6.0,2022.0,52.19726,20.95872,4.9,17.0,0.515,1.256,0.649,0.286,0.093,2.027,0.545,condominium,,,yes,yes,yes,no,no,3050
f70e343c681412314a2d64b2b4dde13d,katowice,blockOfFlats,48.7,2.0,1.0,3.0,1935.0,50.2633858,19.1016721,5.85,3.0,0.544,3.393,0.781,0.246,0.491,1.661,0.479,condominium,brick,,yes,no,no,no,yes,297330
0fe091769cf46c20239b9fd4159a282c,krakow,tenement,46.0,2.0,3.0,4.0,1960.0,50.0724,19.9593,2.42,16.0,0.266,0.338,0.212,0.139,0.077,0.881,0.149,condominium,brick,,no,yes,no,no,no,2800
508f4d4911053b89b25ddc1f5af2eece,gdansk,apartmentBuilding,30.0,2.0,,6.0,2022.0,54.35466,18.63166,1.59,10.0,0.393,0.376,0.498,1.096,0.165,1.029,0.225,condominium,brick,,no,no,yes,no,no,664000
741da57a3a394627843db2beee562945,warszawa,apartmentBuilding,89.36,3.0,2.0,4.0,2009.0,52.1724629,21.0532695,7.41,7.0,0.477,0.1,0.616,0.428,0.384,2.454,0.085,condominium,brick,premium,yes,yes,yes,no,no,2150000
225bd0affb1f2a94cd6cccccfe9713cd,warszawa,tenement,102.0,5.0,,1.0,,52.27738,20.94342,6.52,32.0,0.23,0.288,0.514,0.053,0.018,0.265,0.21,condominium,brick,,no,no,no,no,yes,1750000
6f90d01d9d1cdde94d463ad5430db780,warszawa,tenement,79.0,3.0,2.0,4.0,1929.0,52.2186731,21.0063619,1.46,17.0,0.252,0.493,0.126,0.191,0.161,0.411,0.506,cooperative,brick,premium,no,no,yes,no,yes,2379000
c76dfdc9699db196f35e0014ce56de34,warszawa,blockOfFlats,54.5,3.0,4.0,4.0,1973.0,52.2647638,20.9521255,5.08,11.0,0.259,1.027,0.424,0.099,0.428,0.912,0.309,cooperative,,,no,yes,no,no,yes,815000
3e638b16279426fbfb90a310fe865e78,gdynia,apartmentBuilding,103.9,3.0,3.0,3.0,2010.0,54.50156,18.43881,6.85,0.0,4.222,3.603,4.635,4.159,4.542,,4.416,condominium,brick,,no,yes,no,no,no,1390000
1f668920b0843fd1171a8815e285b017,gdynia,blockOfFlats,33.5,2.0,2.0,3.0,1950.0,54.49666,18.54096,2.71,11.0,0.364,1.012,0.416,0.141,0.255,1.384,0.07,condominium,brick,,no,no,no,no,yes,410000
81df87f71ebdae053136c0a64d4c04f4,krakow,blockOfFlats,55.7,3.0,7.0,10.0,1976.0,50.0118219,19.9719306,5.39,9.0,0.206,0.443,0.105,0.23,0.11,1.162,0.123,cooperative,concreteSlab,premium,yes,yes,yes,no,yes,612000
0e48310fbcd3ac2f38bd7b3ed9508a41,lodz,blockOfFlats,50.47,2.0,,1.0,1950.0,51.78078634,19.52622448,4.92,2.0,0.523,2.682,0.372,0.608,1.733,1.115,0.113,condominium,brick,,no,no,no,yes,yes,359000
4d1420cd3af7061fbd05c85b62a8b95e,warszawa,apartmentBuilding,59.83,2.0,1.0,12.0,2011.0,52.2359695,21.0313345,1.95,27.0,0.078,0.089,0.249,0.186,0.066,0.631,0.023,condominium,brick,premium,yes,yes,yes,no,no,1500000
d48abd7126b36c5eb538c30d9c3301f8,krakow,tenement,96.0,3.0,1.0,3.0,1937.0,50.05584378,19.90920067,2.09,4.0,0.371,0.784,0.649,0.706,0.21,0.681,0.662,condominium,brick,premium,no,yes,no,no,no,5300
85880462bc73faefdf2b1cf6db01cc87,katowice,blockOfFlats,36.7,2.0,2.0,4.0,1970.0,50.2111865,18.9775311,6.13,0.0,1.493,1.885,2.253,1.511,1.529,,1.64,condominium,concreteSlab,low,no,no,,no,no,249900
d3cdb23bd9b02255adc44a0bc9f26851,warszawa,apartmentBuilding,48.0,2.0,5.0,5.0,2020.0,52.16166,20.99597,7.81,11.0,0.992,0.13,0.463,0.024,0.188,3.435,0.299,condominium,brick,,no,yes,yes,yes,no,1050000
973246d3c785abbf786f07791e7edd5f,gdansk,tenement,50.0,2.0,,2.0,1909.0,54.38326,18.61009,4.74,48.0,0.277,0.142,0.104,0.069,0.14,0.528,0.192,condominium,brick,,no,no,no,no,no,599000
8581b994d8f7fc9d7f35cb841bc25836,gdansk,blockOfFlats,42.6,2.0,4.0,10.0,1978.0,54.35902,18.58966,4.33,20.0,0.228,0.924,0.091,0.158,0.039,2.477,0.144,condominium,,,no,no,yes,no,yes,489000
f9d1e068cd4ace7b588594fccc83d7f5,lodz,blockOfFlats,45.1,2.0,3.0,5.0,1970.0,51.79810588,19.37825203,5.58,21.0,0.159,3.824,0.18,0.029,0.261,1.538,0.176,cooperative,concreteSlab,low,no,yes,no,no,yes,300000
7584c15b491a7f30f64689f8256c0919,gdansk,apartmentBuilding,41.83,2.0,1.0,5.0,2017.0,54.3828733318453,18.5882524287476,5.68,33.0,0.487,0.658,0.497,0.146,0.055,1.297,0.107,condominium,brick,,no,yes,no,no,yes,970000
0534b85a94efbb434676497594a1e516,szczecin,blockOfFlats,44.51,2.0,2.0,4.0,1965.0,53.4505828,14.5009482,4.99,12.0,0.185,0.986,0.143,0.547,0.203,2.179,0.078,condominium,,low,no,yes,no,no,yes,389000
d974f8cae8b2854fcb5c9ba098af1e69,poznan,blockOfFlats,91.4,4.0,,11.0,1980.0,52.400673,16.8806898,3.81,3.0,0.626,0.437,0.533,0.533,0.411,2.495,0.358,condominium,concreteSlab,premium,no,no,yes,no,yes,678000
dea6524419da6039e653e5a93a29c600,warszawa,blockOfFlats,61.5,4.0,2.0,3.0,1950.0,52.1817909,20.9751081,5.88,6.0,0.126,1.114,0.215,0.849,0.181,2.247,0.181,cooperative,,,no,no,no,no,no,899900
75dd561f860d7e4907f036fd10db8293,szczecin,blockOfFlats,69.33,3.0,1.0,2.0,1936.0,53.4222296,14.5213884,2.63,5.0,0.264,0.633,0.831,0.906,0.571,0.727,0.088,condominium,brick,low,no,no,no,no,yes,439000
dd08a3eb417ac622a54e1ab5aa4af07b,lodz,apartmentBuilding,79.86,5.0,8.0,10.0,2024.0,51.7733,19.4291,1.99,13.0,0.457,0.861,0.394,0.411,0.302,1.569,0.202,condominium,brick,,no,no,yes,yes,no,770649
0c219708da9533e80661ae94199bf238,krakow,apartmentBuilding,48.75,2.0,7.0,10.0,2019.0,50.094864,19.918996,4.61,4.0,0.136,1.147,0.717,0.393,0.323,1.478,0.565,condominium,brick,,no,yes,yes,no,yes,950000
ae86ebd09f78cb29346cc01248ba6064,warszawa,,36.05,2.0,2.0,2.0,1955.0,52.25334,21.00824,2.43,54.0,0.199,0.61,0.524,0.302,0.064,0.221,0.304,condominium,brick,,no,no,no,no,no,3500
00bda2860da5efaa498d18af7cf514e4,gdynia,,80.44,3.0,2.0,3.0,,54.50160485,18.43660113,6.98,0.0,4.365,3.746,4.739,4.302,4.684,,4.559,condominium,,,no,yes,yes,no,no,1045000
25f6571c7580ba9e0b5d60cd93c43183,warszawa,blockOfFlats,52.9,2.0,4.0,4.0,1988.0,52.13910015,21.05662906,10.92,22.0,0.345,0.314,0.133,0.277,0.117,1.143,0.136,cooperative,concreteSlab,,no,yes,no,no,yes,750000
50d1b9ef9f4f4d436ee054aab5594af4,gdynia,tenement,78.5,3.0,1.0,5.0,1938.0,54.51489,18.53222,0.83,22.0,0.388,0.464,0.254,0.344,0.111,0.121,0.066,condominium,brick,,no,no,no,no,yes,1053000
e2a496f407741cebdf84a1002dcddcae,warszawa,tenement,108.5,4.0,,3.0,1939.0,52.2349573,21.0595223,3.83,57.0,0.145,0.231,0.407,0.216,0.197,0.141,0.263,condominium,brick,premium,no,no,no,no,yes,2050000
9c7824771958f210b7a2c6d646a6b986,warszawa,apartmentBuilding,84.0,3.0,14.0,16.0,2008.0,52.1810986,21.0261954,5.84,18.0,0.339,0.105,0.474,0.544,0.114,1.989,0.017,condominium,brick,premium,yes,yes,yes,no,no,1549000
09f314267c6a3e7af89c127948d415b0,radom,blockOfFlats,92.39,3.0,1.0,3.0,1960.0,51.3912449,21.1518997,1.46,21.0,0.341,0.557,0.272,0.439,0.095,0.773,0.348,condominium,brick,premium,no,no,no,no,no,475000
3cfd35705e8ffb399e908c46ef7f0290,wroclaw,,45.0,2.0,,2.0,2023.0,51.1759255,16.9987009,7.57,8.0,2.626,3.848,0.341,0.182,0.199,4.504,0.167,condominium,,,yes,yes,no,no,no,650000
